City,crime,Age_Group,Gender,2023,2024
Thane,VANDALISM,70-79,M,0.11741229708566717,0.1297990453354216
Thane,VANDALISM,70-79,X,0.0,0.0
Thane,VEHICLE - STOLEN,10-19,F,0.2218777476085557,0.7010428961915999
Thane,VEHICLE - STOLEN,10-19,M,0.10196353611018923,0.20790785554647379
Thane,VEHICLE - STOLEN,10-19,X,0.0,0.0
Thane,VEHICLE - STOLEN,20-29,F,0.24702659472917002,0.272942492150981
Thane,VEHICLE - STOLEN,20-29,M,0.15093971447008747,0.09229862927606247
Thane,VEHICLE - STOLEN,20-29,X,0.0,0.0
Thane,VEHICLE - STOLEN,30-39,F,0.356555121728217,0.2990265035487861
Thane,VEHICLE - STOLEN,30-39,M,0.19277030327220082,0.0810518723856767
Thane,VEHICLE - STOLEN,30-39,X,0.0,0.0
Thane,VEHICLE - STOLEN,40-49,F,0.5236304089937591,0.40919771166826935
Thane,VEHICLE - STOLEN,40-49,M,0.32280699082880904,0.07760629404552971
Thane,VEHICLE - STOLEN,40-49,X,0.0,0.0
Thane,VEHICLE - STOLEN,50-59,F,0.31217639320749396,0.6855810947930855
Thane,VEHICLE - STOLEN,50-59,M,0.19753240065592367,0.18682784812539208
Thane,VEHICLE - STOLEN,50-59,X,0.0,0.0
Thane,VEHICLE - STOLEN,60-69,F,0.417711646894674,0.28501718285736966
Thane,VEHICLE - STOLEN,60-69,M,0.3301431218621622,0.07370087500094114
Thane,VEHICLE - STOLEN,60-69,X,0.0,0.0
Thane,VEHICLE - STOLEN,70-79,F,0.16737582331063855,0.47476485348752473
Thane,VEHICLE - STOLEN,70-79,M,0.1322367692994633,0.1774438619386548
Thane,VEHICLE - STOLEN,70-79,X,0.0,0.0
Varanasi,ARSON,10-19,F,0.12181346893310548,0.4069994712999228
Varanasi,ARSON,10-19,M,0.03045336723327637,0.21246861982087278
Varanasi,ARSON,10-19,X,0.0,0.0
Varanasi,ARSON,20-29,F,0.12161762557095951,0.4108695369837235
Varanasi,ARSON,20-29,M,0.06700615791810884,0.16942827115253528
Varanasi,ARSON,20-29,X,0.0,0.0
Varanasi,ARSON,30-39,F,0.24303605697221226,0.28527082506130796
Varanasi,ARSON,30-39,M,0.07191010771526231,0.13350451684682907
Varanasi,ARSON,30-39,X,0.0,0.0
Varanasi,ARSON,40-49,F,0.18252436003751224,0.3431697880455876
Varanasi,ARSON,40-49,M,0.08223284153474701,0.2161095223738583
Varanasi,ARSON,40-49,X,0.0,0.0
Varanasi,ARSON,50-59,F,0.21772555900944604,0.2791629227272777
Varanasi,ARSON,50-59,M,0.047604956295755174,0.2706938206311526
Varanasi,ARSON,50-59,X,0.0,0.0
Varanasi,ARSON,60-69,F,0.29156484878725475,0.3512016982748695
Varanasi,ARSON,60-69,M,0.06947799546851052,0.19398265665861184
Varanasi,ARSON,60-69,X,0.0,0.0
Varanasi,ARSON,70-79,F,0.5047788186371327,0.39257816496890147
Varanasi,ARSON,70-79,M,0.22078895136713983,0.27177062579023054
Varanasi,ARSON,70-79,X,0.0,0.0
Varanasi,ASSAULT,10-19,F,0.2283015060424805,0.630004570073882
Varanasi,ASSAULT,10-19,M,0.05707537651062013,0.32758083840556634
Varanasi,ASSAULT,10-19,X,0.0,0.0
Varanasi,ASSAULT,20-29,F,0.19378701349099478,0.6360229583662383
Varanasi,ASSAULT,20-29,M,0.11023759345213571,0.26075399114161124
Varanasi,ASSAULT,20-29,X,0.0,0.0
Varanasi,ASSAULT,30-39,F,0.3793231894572576,0.44291358571654454
Varanasi,ASSAULT,30-39,M,0.11251615981260935,0.206591170927114
Varanasi,ASSAULT,30-39,X,0.0,0.0
Varanasi,ASSAULT,40-49,F,0.30793776651223503,0.5301722615934734
Varanasi,ASSAULT,40-49,M,0.13877528170744577,0.3334930651267189
Varanasi,ASSAULT,40-49,X,0.0,0.0
Varanasi,ASSAULT,50-59,F,0.33240950743357345,0.43097023255700695
Varanasi,ASSAULT,50-59,M,0.07265869935353597,0.4151496168977819
Varanasi,ASSAULT,50-59,X,0.0,0.0
Varanasi,ASSAULT,60-69,F,0.4656594427426657,0.5451387087732336
Varanasi,ASSAULT,60-69,M,0.11119302193323773,0.2989313401644883
Varanasi,ASSAULT,60-69,X,0.0,0.0
Varanasi,ASSAULT,70-79,F,0.8148095589876175,0.6037150121816431
Varanasi,ASSAULT,70-79,M,0.36063494861125944,0.41699669815785756
Varanasi,ASSAULT,70-79,X,0.0,0.0
Varanasi,BURGLARY,10-19,F,0.15662562370300295,0.5739133324077821
Varanasi,BURGLARY,10-19,M,0.03915640592575074,0.30053402179350447
Varanasi,BURGLARY,10-19,X,0.0,0.0
Varanasi,BURGLARY,20-29,F,0.1635580857594808,0.5830238136284205
Varanasi,BURGLARY,20-29,M,0.08830175797144571,0.2413416927992081
Varanasi,BURGLARY,20-29,X,0.0,0.0
Varanasi,BURGLARY,30-39,F,0.3277151336272558,0.4002985477429489
Varanasi,BURGLARY,30-39,M,0.09669565657774606,0.18726151103245336
Varanasi,BURGLARY,30-39,X,0.0,0.0
Varanasi,BURGLARY,40-49,F,0.2418708976109823,0.4828459941897082
Varanasi,BURGLARY,40-49,M,0.10787996093432109,0.30425514586095276
Varanasi,BURGLARY,40-49,X,0.0,0.0
Varanasi,BURGLARY,50-59,F,0.30302022735277817,0.39906749177141254
Varanasi,BURGLARY,50-59,M,0.06634801586469015,0.3906052797505644
Varanasi,BURGLARY,50-59,X,0.0,0.0
Varanasi,BURGLARY,60-69,F,0.4021420373519262,0.49469481857132624
Varanasi,BURGLARY,60-69,M,0.09583198885122936,0.27462319699462157
Varanasi,BURGLARY,60-69,X,0.0,0.0
Varanasi,BURGLARY,70-79,F,0.6806917035579682,0.5595068576708943
Varanasi,BURGLARY,70-79,M,0.2938748335838318,0.38958837106925287
Varanasi,BURGLARY,70-79,X,0.0,0.0
Varanasi,COUNTERFEITING,10-19,F,0.20730319976806644,0.38168472530274766
Varanasi,COUNTERFEITING,10-19,M,0.05182579994201661,0.19944720773544922
Varanasi,COUNTERFEITING,10-19,X,0.0,0.0
Varanasi,COUNTERFEITING,20-29,F,0.15850486606359482,0.38799309566312906
Varanasi,COUNTERFEITING,20-29,M,0.09445657581090927,0.16059317412425061
Varanasi,COUNTERFEITING,20-29,X,0.0,0.0
Varanasi,COUNTERFEITING,30-39,F,0.30739516764879227,0.263430646457009
Varanasi,COUNTERFEITING,30-39,M,0.0917903408408165,0.12259095711592732
Varanasi,COUNTERFEITING,30-39,X,0.0,0.0
Varanasi,COUNTERFEITING,40-49,F,0.26215646594762804,0.3154969789845783
Varanasi,COUNTERFEITING,40-49,M,0.12036947578191758,0.1982744976474945
Varanasi,COUNTERFEITING,40-49,X,0.0,0.0
Varanasi,COUNTERFEITING,50-59,F,0.24794041633605957,0.26493164347953535
Varanasi,COUNTERFEITING,50-59,M,0.0539790678024292,0.26091449043377724
Varanasi,COUNTERFEITING,50-59,X,0.0,0.0
Varanasi,COUNTERFEITING,60-69,F,0.3593513441085816,0.3305446193897925
Varanasi,COUNTERFEITING,60-69,M,0.08583481788635255,0.1822875386572629
Varanasi,COUNTERFEITING,60-69,X,0.0,0.0
Varanasi,COUNTERFEITING,70-79,F,0.6635147926211358,0.3772400623600499
Varanasi,COUNTERFEITING,70-79,M,0.30249002009630205,0.2639710760927525
Varanasi,COUNTERFEITING,70-79,X,0.0,0.0
Varanasi,CYBERCRIME,10-19,F,0.21159635543823244,0.5470554756823881
Varanasi,CYBERCRIME,10-19,M,0.05289908885955811,0.2849144034831402
Varanasi,CYBERCRIME,10-19,X,0.0,0.0
Varanasi,CYBERCRIME,20-29,F,0.17699944807423484,0.5548193186643172
Varanasi,CYBERCRIME,20-29,M,0.10129381385114458,0.2280152605990974
Varanasi,CYBERCRIME,20-29,X,0.0,0.0
Varanasi,CYBERCRIME,30-39,F,0.3460812254084481,0.3826584456008398
Varanasi,CYBERCRIME,30-39,M,0.10274280276563433,0.17823602098095892
Varanasi,CYBERCRIME,30-39,X,0.0,0.0
Varanasi,CYBERCRIME,40-49,F,0.2827976257933511,0.45812277575829496
Varanasi,CYBERCRIME,40-49,M,0.12774335828092362,0.2881917782291173
Varanasi,CYBERCRIME,40-49,X,0.0,0.0
Varanasi,CYBERCRIME,50-59,F,0.3001571061876085,0.37736324334090526
Varanasi,CYBERCRIME,50-59,M,0.06557607226901584,0.36596034389504495
Varanasi,CYBERCRIME,50-59,X,0.0,0.0
Varanasi,CYBERCRIME,60-69,F,0.42221626175774474,0.47366995985605875
Varanasi,CYBERCRIME,60-69,M,0.10082246330049303,0.2602172387586369
Varanasi,CYBERCRIME,60-69,X,0.0,0.0
Varanasi,CYBERCRIME,70-79,F,0.7437682121992111,0.5289968710745814
Varanasi,CYBERCRIME,70-79,M,0.3304472595453263,0.36707225482750366
Varanasi,CYBERCRIME,70-79,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,10-19,F,0.15919280052185059,0.39198052381562115
Varanasi,DOMESTIC VIOLENCE,10-19,M,0.039798200130462646,0.20406862752928365
Varanasi,DOMESTIC VIOLENCE,10-19,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,20-29,F,0.13362649083137512,0.39456381355013165
Varanasi,DOMESTIC VIOLENCE,20-29,M,0.07759526371955872,0.16217080797467912
Varanasi,DOMESTIC VIOLENCE,20-29,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,30-39,F,0.2617577239871025,0.27519647942468783
Varanasi,DOMESTIC VIOLENCE,30-39,M,0.0779140368103981,0.12861846761278192
Varanasi,DOMESTIC VIOLENCE,30-39,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,40-49,F,0.21322289109230042,0.32986287329833075
Varanasi,DOMESTIC VIOLENCE,40-49,M,0.09749436378479004,0.20755277704669953
Varanasi,DOMESTIC VIOLENCE,40-49,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,50-59,F,0.21985908985137942,0.2667398164385841
Varanasi,DOMESTIC VIOLENCE,50-59,M,0.047960869073867804,0.2571746876126244
Varanasi,DOMESTIC VIOLENCE,50-59,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,60-69,F,0.3091974782943726,0.338945576455017
Varanasi,DOMESTIC VIOLENCE,60-69,M,0.07379741787910463,0.18624219539514505
Varanasi,DOMESTIC VIOLENCE,60-69,X,0.0,0.0
Varanasi,DOMESTIC VIOLENCE,70-79,F,0.5580520483851433,0.37618921687002893
Varanasi,DOMESTIC VIOLENCE,70-79,M,0.2508707550168037,0.2596950153104302
Varanasi,DOMESTIC VIOLENCE,70-79,X,0.0,0.0
Varanasi,DRUG OFFENSE,10-19,F,0.24246614456176763,0.6932789097321246
Varanasi,DRUG OFFENSE,10-19,M,0.06061653614044191,0.3593080146353561
Varanasi,DRUG OFFENSE,10-19,X,0.0,0.0
Varanasi,DRUG OFFENSE,20-29,F,0.19580785102314419,0.698518964319813
Varanasi,DRUG OFFENSE,20-29,M,0.11177681220902336,0.28472356701383783
Varanasi,DRUG OFFENSE,20-29,X,0.0,0.0
Varanasi,DRUG OFFENSE,30-39,F,0.37941087699598736,0.49119906638665173
Varanasi,DRUG OFFENSE,30-39,M,0.11246511919630897,0.22897559333099887
Varanasi,DRUG OFFENSE,30-39,X,0.0,0.0
Varanasi,DRUG OFFENSE,40-49,F,0.317040923304028,0.5867117837407061
Varanasi,DRUG OFFENSE,40-49,M,0.14208508027924432,0.3690685586224698
Varanasi,DRUG OFFENSE,40-49,X,0.0,0.0
Varanasi,DRUG OFFENSE,50-59,F,0.33706748618019955,0.4713537893706168
Varanasi,DRUG OFFENSE,50-59,M,0.07376299169328476,0.4489240235644403
Varanasi,DRUG OFFENSE,50-59,X,0.0,0.0
Varanasi,DRUG OFFENSE,60-69,F,0.4802516490883298,0.6005051103518873
Varanasi,DRUG OFFENSE,60-69,M,0.11481097234619989,0.32769264345596766
Varanasi,DRUG OFFENSE,60-69,X,0.0,0.0
Varanasi,DRUG OFFENSE,70-79,F,0.8311230340600014,0.654933363574973
Varanasi,DRUG OFFENSE,70-79,M,0.3667986771464348,0.44968682802183013
Varanasi,DRUG OFFENSE,70-79,X,0.0,0.0
Varanasi,EXTORTION,10-19,F,0.23052967071533206,0.6828946555917765
Varanasi,EXTORTION,10-19,M,0.057632417678833016,0.35893071298291085
Varanasi,EXTORTION,10-19,X,0.0,0.0
Varanasi,EXTORTION,20-29,F,0.2068388213713964,0.6934152205987851
Varanasi,EXTORTION,20-29,M,0.11547731856505075,0.2884940791494992
Varanasi,EXTORTION,20-29,X,0.0,0.0
Varanasi,EXTORTION,30-39,F,0.4072657798727354,0.47570059927142394
Varanasi,EXTORTION,30-39,M,0.1205283428231875,0.2233628091033624
Varanasi,EXTORTION,30-39,X,0.0,0.0
Varanasi,EXTORTION,40-49,F,0.32210365672906244,0.5767603836619124
Varanasi,EXTORTION,40-49,M,0.14429352740446727,0.3639255791172689
Varanasi,EXTORTION,40-49,X,0.0,0.0
Varanasi,EXTORTION,50-59,F,0.3660468177000682,0.4755835019650102
Varanasi,EXTORTION,50-59,M,0.08009151657422384,0.46752907744881245
Varanasi,EXTORTION,50-59,X,0.0,0.0
Varanasi,EXTORTION,60-69,F,0.5047528352340063,0.5869330930912575
Varanasi,EXTORTION,60-69,M,0.12047811488310498,0.32813452088508477
Varanasi,EXTORTION,60-69,X,0.0,0.0
Varanasi,EXTORTION,70-79,F,0.8688887438178063,0.6681447577638692
Varanasi,EXTORTION,70-79,M,0.3805995920300484,0.46567610296262363
Varanasi,EXTORTION,70-79,X,0.0,0.0
Varanasi,FIREARM OFFENSE,10-19,F,0.12034860610961916,0.3798690522651914
Varanasi,FIREARM OFFENSE,10-19,M,0.03008715152740479,0.20192707004167776
Varanasi,FIREARM OFFENSE,10-19,X,0.0,0.0
Varanasi,FIREARM OFFENSE,20-29,F,0.11274505158265433,0.388829055033168
Varanasi,FIREARM OFFENSE,20-29,M,0.06122752527395884,0.16430766451723722
Varanasi,FIREARM OFFENSE,20-29,X,0.0,0.0
Varanasi,FIREARM OFFENSE,30-39,F,0.22273465742667517,0.26114320885837755
Varanasi,FIREARM OFFENSE,30-39,M,0.06565863142410915,0.1233094593997445
Varanasi,FIREARM OFFENSE,30-39,X,0.0,0.0
Varanasi,FIREARM OFFENSE,40-49,F,0.1729193546374639,0.32076322326922363
Varanasi,FIREARM OFFENSE,40-49,M,0.07627110103766124,0.2028951711185665
Varanasi,FIREARM OFFENSE,40-49,X,0.0,0.0
Varanasi,FIREARM OFFENSE,50-59,F,0.20867144505182905,0.2708840918054386
Varanasi,FIREARM OFFENSE,50-59,M,0.04572817047437032,0.27296939888779
Varanasi,FIREARM OFFENSE,50-59,X,0.0,0.0
Varanasi,FIREARM OFFENSE,60-69,F,0.2843264695008596,0.32414954081932346
Varanasi,FIREARM OFFENSE,60-69,M,0.06786177198092144,0.18490470799616765
Varanasi,FIREARM OFFENSE,60-69,X,0.0,0.0
Varanasi,FIREARM OFFENSE,70-79,F,0.47496359854936604,0.3821192066523494
Varanasi,FIREARM OFFENSE,70-79,M,0.2044579276442528,0.2695393607081199
Varanasi,FIREARM OFFENSE,70-79,X,0.0,0.0
Varanasi,FRAUD,10-19,F,0.20459495544433595,0.5992289698633777
Varanasi,FRAUD,10-19,M,0.05114873886108399,0.3138391954710664
Varanasi,FRAUD,10-19,X,0.0,0.0
Varanasi,FRAUD,20-29,F,0.1909281114737193,0.6096015097352923
Varanasi,FRAUD,20-29,M,0.10619585712750752,0.25262947278971576
Varanasi,FRAUD,20-29,X,0.0,0.0
Varanasi,FRAUD,30-39,F,0.37871137509743374,0.4159406967804635
Varanasi,FRAUD,30-39,M,0.11211508264144261,0.19426758750676207
Varanasi,FRAUD,30-39,X,0.0,0.0
Varanasi,FRAUD,40-49,F,0.29322558919588726,0.5010099984136658
Varanasi,FRAUD,40-49,M,0.1317702265580495,0.3154486149763484
Varanasi,FRAUD,40-49,X,0.0,0.0
Varanasi,FRAUD,50-59,F,0.337615061601003,0.4178267468670869
Varanasi,FRAUD,50-59,M,0.07381223360697428,0.4109609262202602
Varanasi,FRAUD,50-59,X,0.0,0.0
Varanasi,FRAUD,60-69,F,0.45978164712587993,0.5169989727331998
Varanasi,FRAUD,60-69,M,0.10964964588483175,0.2868211400874558
Varanasi,FRAUD,60-69,X,0.0,0.0
Varanasi,FRAUD,70-79,F,0.7966879734396934,0.588665429302354
Varanasi,FRAUD,70-79,M,0.34942418843507767,0.41120335476198433
Varanasi,FRAUD,70-79,X,0.0,0.0
Varanasi,HOMICIDE,10-19,F,0.16831848144531253,0.48074322657677954
Varanasi,HOMICIDE,10-19,M,0.04207962036132813,0.25277132233231697
Varanasi,HOMICIDE,10-19,X,0.0,0.0
Varanasi,HOMICIDE,20-29,F,0.1546925852696101,0.49006723282896736
Varanasi,HOMICIDE,20-29,M,0.08642635246117909,0.2041207425265896
Varanasi,HOMICIDE,20-29,X,0.0,0.0
Varanasi,HOMICIDE,30-39,F,0.3059114913145701,0.3328848002016409
Varanasi,HOMICIDE,30-39,M,0.09059279163678487,0.1558919662007399
Varanasi,HOMICIDE,30-39,X,0.0,0.0
Varanasi,HOMICIDE,40-49,F,0.23885182599226634,0.40291483880778833
Varanasi,HOMICIDE,40-49,M,0.10746616264184315,0.2540442218781869
Varanasi,HOMICIDE,40-49,X,0.0,0.0
Varanasi,HOMICIDE,50-59,F,0.2720963223775228,0.3371040446633925
Varanasi,HOMICIDE,50-59,M,0.05949080149332683,0.3334650152989255
Varanasi,HOMICIDE,50-59,X,0.0,0.0
Varanasi,HOMICIDE,60-69,F,0.37235351244608567,0.41380648580245327
Varanasi,HOMICIDE,60-69,M,0.08882173856099448,0.23119420881872363
Varanasi,HOMICIDE,60-69,X,0.0,0.0
Varanasi,HOMICIDE,70-79,F,0.646319010257721,0.47494659872552436
Varanasi,HOMICIDE,70-79,M,0.28400100231170655,0.3325540605586132
Varanasi,HOMICIDE,70-79,X,0.0,0.0
Varanasi,IDENTITY THEFT,10-19,F,0.03930056810379029,0.001030117303311227
Varanasi,IDENTITY THEFT,10-19,M,0.009825142025947572,0.0009183770159753844
Varanasi,IDENTITY THEFT,10-19,X,0.0,0.0
Varanasi,IDENTITY THEFT,20-29,F,0.006159151904284954,0.0010885800211690366
Varanasi,IDENTITY THEFT,20-29,M,0.006159151904284954,0.0008470810041762888
Varanasi,IDENTITY THEFT,20-29,X,0.0,0.0
Varanasi,IDENTITY THEFT,30-39,F,0.0,0.0005759421215151194
Varanasi,IDENTITY THEFT,30-39,M,0.0,0.0004017206041694239
Varanasi,IDENTITY THEFT,30-39,X,0.0,0.0
Varanasi,IDENTITY THEFT,40-49,F,0.0258094359561801,0.0013425234533604924
Varanasi,IDENTITY THEFT,40-49,M,0.01107172291725874,0.0011683019360147968
Varanasi,IDENTITY THEFT,40-49,X,0.0,0.0
Varanasi,IDENTITY THEFT,50-59,F,0.0,0.0002146657928824425
Varanasi,IDENTITY THEFT,50-59,M,0.0,5.366644822061062e-05
Varanasi,IDENTITY THEFT,50-59,X,0.0,0.0
Varanasi,IDENTITY THEFT,60-69,F,0.019650284051895145,0.0010789874818946383
Varanasi,IDENTITY THEFT,60-69,M,0.004912571012973786,0.0010165062518847853
Varanasi,IDENTITY THEFT,60-69,X,0.0,0.0
Varanasi,IDENTITY THEFT,70-79,F,0.03196858786046505,0.0002146657928824425
Varanasi,IDENTITY THEFT,70-79,M,0.017230874821543694,5.366644822061062e-05
Varanasi,IDENTITY THEFT,70-79,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,10-19,F,0.2217597579956055,0.7595038089355133
Varanasi,ILLEGAL POSSESSION,10-19,M,0.05543993949890137,0.3930328061788501
Varanasi,ILLEGAL POSSESSION,10-19,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,20-29,F,0.20940359847413167,0.7665966974715797
Varanasi,ILLEGAL POSSESSION,20-29,M,0.11545444611046049,0.3119615908301607
Varanasi,ILLEGAL POSSESSION,20-29,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,30-39,F,0.4155946614013778,0.5368320273307805
Varanasi,ILLEGAL POSSESSION,30-39,M,0.12287336173984739,0.2495386071342099
Varanasi,ILLEGAL POSSESSION,30-39,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,40-49,F,0.3202834774719344,0.6391009755695037
Varanasi,ILLEGAL POSSESSION,40-49,M,0.14317441585991117,0.40162695427240064
Varanasi,ILLEGAL POSSESSION,40-49,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,50-59,F,0.37731305691930983,0.5174107707384762
Varanasi,ILLEGAL POSSESSION,50-59,M,0.08258462018436855,0.4934125120028887
Varanasi,ILLEGAL POSSESSION,50-59,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,60-69,F,0.5131966714726555,0.6592853495572489
Varanasi,ILLEGAL POSSESSION,60-69,M,0.12242734584543441,0.35847696533759377
Varanasi,ILLEGAL POSSESSION,60-69,X,0.0,0.0
Varanasi,ILLEGAL POSSESSION,70-79,F,0.8778527680039405,0.7198601519385703
Varanasi,ILLEGAL POSSESSION,70-79,M,0.38226044744253157,0.4952351222827591
Varanasi,ILLEGAL POSSESSION,70-79,X,0.0,0.0
Varanasi,KIDNAPPING,10-19,F,0.2712983894348145,0.6453875753414904
Varanasi,KIDNAPPING,10-19,M,0.06782459735870362,0.3383835366047669
Varanasi,KIDNAPPING,10-19,X,0.0,0.0
Varanasi,KIDNAPPING,20-29,F,0.21855497277445263,0.6564752658410947
Varanasi,KIDNAPPING,20-29,M,0.12650430781973732,0.2723431396849301
Varanasi,KIDNAPPING,20-29,X,0.0,0.0
Varanasi,KIDNAPPING,30-39,F,0.4242404020494885,0.44855536325538325
Varanasi,KIDNAPPING,30-39,M,0.12607168985737693,0.20981243007757944
Varanasi,KIDNAPPING,30-39,X,0.0,0.0
Varanasi,KIDNAPPING,40-49,F,0.3542041674918599,0.5413445664880318
Varanasi,KIDNAPPING,40-49,M,0.16041660649908912,0.34111373915468657
Varanasi,KIDNAPPING,40-49,X,0.0,0.0
Varanasi,KIDNAPPING,50-59,F,0.3645626498593224,0.44988829564075083
Varanasi,KIDNAPPING,50-59,M,0.0796343293454912,0.4421321240249945
Varanasi,KIDNAPPING,50-59,X,0.0,0.0
Varanasi,KIDNAPPING,60-69,F,0.5195845008558697,0.5562997897080072
Varanasi,KIDNAPPING,60-69,M,0.12414295865429772,0.30932437800300844
Varanasi,KIDNAPPING,60-69,X,0.0,0.0
Varanasi,KIDNAPPING,70-79,F,0.9206815236806869,0.6328828009294004
Varanasi,KIDNAPPING,70-79,M,0.411172599196434,0.4416827510327709
Varanasi,KIDNAPPING,70-79,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,10-19,F,0.1296315670013428,0.3343060794544779
Varanasi,PUBLIC INTOXICATION,10-19,M,0.0324078917503357,0.179819622898273
Varanasi,PUBLIC INTOXICATION,10-19,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,20-29,F,0.10745090742905936,0.3438328500244082
Varanasi,PUBLIC INTOXICATION,20-29,M,0.060490782062212624,0.14749992149824998
Varanasi,PUBLIC INTOXICATION,20-29,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,30-39,F,0.20869973426063856,0.22823991561152226
Varanasi,PUBLIC INTOXICATION,30-39,M,0.061739890525738396,0.10874996059065233
Varanasi,PUBLIC INTOXICATION,30-39,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,40-49,F,0.17226669092973074,0.2846123326345096
Varanasi,PUBLIC INTOXICATION,40-49,M,0.07669472793738048,0.1808109265045514
Varanasi,PUBLIC INTOXICATION,40-49,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,50-59,F,0.1892041740814845,0.24174153251712827
Varanasi,PUBLIC INTOXICATION,50-59,M,0.04143102784951528,0.2472911677149688
Varanasi,PUBLIC INTOXICATION,50-59,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,60-69,F,0.2671236615379652,0.28316881074814393
Varanasi,PUBLIC INTOXICATION,60-69,M,0.06384590754906337,0.16504351297991796
Varanasi,PUBLIC INTOXICATION,60-69,X,0.0,0.0
Varanasi,PUBLIC INTOXICATION,70-79,F,0.4559245838224888,0.3415029310044788
Varanasi,PUBLIC INTOXICATION,70-79,M,0.1996072368323803,0.24228765737442742
Varanasi,PUBLIC INTOXICATION,70-79,X,0.0,0.0
Varanasi,ROBBERY,10-19,F,0.2392346000671387,0.5779082264160443
Varanasi,ROBBERY,10-19,M,0.059808650016784676,0.30286639276590654
Varanasi,ROBBERY,10-19,X,0.0,0.0
Varanasi,ROBBERY,20-29,F,0.20426084597905478,0.5873479323119533
Varanasi,ROBBERY,20-29,M,0.11728612581888834,0.24376390156697253
Varanasi,ROBBERY,20-29,X,0.0,0.0
Varanasi,ROBBERY,30-39,F,0.40091742326815927,0.40041511554566644
Varanasi,ROBBERY,30-39,M,0.11914335439602533,0.1871195692486233
Varanasi,ROBBERY,30-39,X,0.0,0.0
Varanasi,ROBBERY,40-49,F,0.3238781460126241,0.48244535743649586
Varanasi,ROBBERY,40-49,M,0.1471904508272807,0.3037590206574961
Varanasi,ROBBERY,40-49,X,0.0,0.0
Varanasi,ROBBERY,50-59,F,0.3425276760260264,0.4021815027725669
Varanasi,ROBBERY,50-59,M,0.07476007898648579,0.39611357561855354
Varanasi,ROBBERY,50-59,X,0.0,0.0
Varanasi,ROBBERY,60-69,F,0.47851745148499814,0.4986078270361987
Varanasi,ROBBERY,60-69,M,0.11419344286123911,0.276834393163477
Varanasi,ROBBERY,60-69,X,0.0,0.0
Varanasi,ROBBERY,70-79,F,0.8530829659104348,0.5690605433727878
Varanasi,ROBBERY,70-79,M,0.38093432873487476,0.39766305594757834
Varanasi,ROBBERY,70-79,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,10-19,F,0.0591484546661377,0.21749222650038982
Varanasi,SEXUAL ASSAULT,10-19,M,0.014787113666534424,0.11680814190891835
Varanasi,SEXUAL ASSAULT,10-19,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,20-29,F,0.053473559932576284,0.21955875574326028
Varanasi,SEXUAL ASSAULT,20-29,M,0.029004364791843623,0.09389711926178057
Varanasi,SEXUAL ASSAULT,20-29,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,30-39,F,0.10369060912893878,0.1519538517883125
Varanasi,SEXUAL ASSAULT,30-39,M,0.030485337186190814,0.07317462843606982
Varanasi,SEXUAL ASSAULT,30-39,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,40-49,F,0.08304778726564513,0.19058249505288838
Varanasi,SEXUAL ASSAULT,40-49,M,0.03639792162511084,0.12135307436402062
Varanasi,SEXUAL ASSAULT,40-49,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,50-59,F,0.10087683621380064,0.15223636285518033
Varanasi,SEXUAL ASSAULT,50-59,M,0.022160559660858576,0.15211508729290257
Varanasi,SEXUAL ASSAULT,50-59,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,60-69,F,0.13956841798292266,0.1830806587753983
Varanasi,SEXUAL ASSAULT,60-69,M,0.033362779799434875,0.10697612380705122
Varanasi,SEXUAL ASSAULT,60-69,X,0.0,0.0
Varanasi,SEXUAL ASSAULT,70-79,F,0.22786017127335073,0.2139417399381564
Varanasi,SEXUAL ASSAULT,70-79,M,0.09738765142858029,0.1489699737528284
Varanasi,SEXUAL ASSAULT,70-79,X,0.0,0.0
Varanasi,SHOPLIFTING,10-19,F,0.13100234985351564,0.3572203948708243
Varanasi,SHOPLIFTING,10-19,M,0.03275058746337891,0.18678368783257684
Varanasi,SHOPLIFTING,10-19,X,0.0,0.0
Varanasi,SHOPLIFTING,20-29,F,0.10880203627877764,0.3607981785918985
