City,crime,Age_Group,Gender,2023,2024
Pune,PUBLIC INTOXICATION,10-19,M,0,1
Pune,PUBLIC INTOXICATION,10-19,X,0,1
Pune,PUBLIC INTOXICATION,20-29,F,1,1
Pune,PUBLIC INTOXICATION,20-29,M,0,0
Pune,PUBLIC INTOXICATION,20-29,X,0,0
Pune,PUBLIC INTOXICATION,30-39,F,0,1
Pune,PUBLIC INTOXICATION,30-39,M,0,0
Pune,PUBLIC INTOXICATION,30-39,X,0,0
Pune,PUBLIC INTOXICATION,40-49,F,1,1
Pune,PUBLIC INTOXICATION,40-49,M,0,0
Pune,PUBLIC INTOXICATION,40-49,X,0,0
Pune,PUBLIC INTOXICATION,50-59,F,1,1
Pune,PUBLIC INTOXICATION,50-59,M,0,0
Pune,PUBLIC INTOXICATION,50-59,X,0,0
Pune,PUBLIC INTOXICATION,60-69,F,1,1
Pune,PUBLIC INTOXICATION,60-69,M,0,0
Pune,PUBLIC INTOXICATION,60-69,X,0,0
Pune,PUBLIC INTOXICATION,70-79,F,1,1
Pune,PUBLIC INTOXICATION,70-79,M,0,0
Pune,PUBLIC INTOXICATION,70-79,X,0,0
Pune,ROBBERY,10-19,F,1,2
Pune,ROBBERY,10-19,M,1,1
Pune,ROBBERY,10-19,X,0,1
Pune,ROBBERY,20-29,F,1,2
Pune,ROBBERY,20-29,M,0,1
Pune,ROBBERY,20-29,X,0,1
Pune,ROBBERY,30-39,F,1,1
Pune,ROBBERY,30-39,M,0,1
Pune,ROBBERY,30-39,X,0,1
Pune,ROBBERY,40-49,F,1,1
Pune,ROBBERY,40-49,M,1,1
Pune,ROBBERY,40-49,X,0,1
Pune,ROBBERY,50-59,F,1,1
Pune,ROBBERY,50-59,M,1,1
Pune,ROBBERY,50-59,X,1,1
Pune,ROBBERY,60-69,F,1,1
Pune,ROBBERY,60-69,M,1,1
Pune,ROBBERY,60-69,X,1,1
Pune,ROBBERY,70-79,F,1,1
Pune,ROBBERY,70-79,M,1,1
Pune,ROBBERY,70-79,X,1,1
Pune,SEXUAL ASSAULT,10-19,F,1,1
Pune,SEXUAL ASSAULT,10-19,M,0,1
Pune,SEXUAL ASSAULT,10-19,X,0,1
Pune,SEXUAL ASSAULT,20-29,F,1,1
Pune,SEXUAL ASSAULT,20-29,M,0,1
Pune,SEXUAL ASSAULT,20-29,X,0,1
Pune,SEXUAL ASSAULT,30-39,F,0,1
Pune,SEXUAL ASSAULT,30-39,M,0,0
Pune,SEXUAL ASSAULT,30-39,X,0,0
Pune,SEXUAL ASSAULT,40-49,F,1,1
Pune,SEXUAL ASSAULT,40-49,M,0,1
Pune,SEXUAL ASSAULT,40-49,X,0,1
Pune,SEXUAL ASSAULT,50-59,F,1,1
Pune,SEXUAL ASSAULT,50-59,M,0,1
Pune,SEXUAL ASSAULT,50-59,X,0,1
Pune,SEXUAL ASSAULT,60-69,F,1,1
Pune,SEXUAL ASSAULT,60-69,M,1,1
Pune,SEXUAL ASSAULT,60-69,X,0,1
Pune,SEXUAL ASSAULT,70-79,F,1,1
Pune,SEXUAL ASSAULT,70-79,M,0,1
Pune,SEXUAL ASSAULT,70-79,X,0,0
Pune,SHOPLIFTING,10-19,F,1,2
Pune,SHOPLIFTING,10-19,M,1,1
Pune,SHOPLIFTING,10-19,X,0,1
Pune,SHOPLIFTING,20-29,F,1,1
Pune,SHOPLIFTING,20-29,M,0,1
Pune,SHOPLIFTING,20-29,X,0,1
Pune,SHOPLIFTING,30-39,F,1,1
Pune,SHOPLIFTING,30-39,M,0,1
Pune,SHOPLIFTING,30-39,X,0,1
Pune,SHOPLIFTING,40-49,F,1,1
Pune,SHOPLIFTING,40-49,M,1,1
Pune,SHOPLIFTING,40-49,X,0,1
Pune,SHOPLIFTING,50-59,F,1,1
Pune,SHOPLIFTING,50-59,M,1,1
Pune,SHOPLIFTING,50-59,X,0,1
Pune,SHOPLIFTING,60-69,F,1,1
Pune,SHOPLIFTING,60-69,M,1,1
Pune,SHOPLIFTING,60-69,X,1,1
Pune,SHOPLIFTING,70-79,F,1,1
Pune,SHOPLIFTING,70-79,M,1,1
Pune,SHOPLIFTING,70-79,X,0,1
Pune,TRAFFIC VIOLATION,10-19,F,0,1
Pune,TRAFFIC VIOLATION,10-19,M,0,0
Pune,TRAFFIC VIOLATION,10-19,X,0,0
Pune,TRAFFIC VIOLATION,20-29,F,0,1
Pune,TRAFFIC VIOLATION,20-29,M,0,0
Pune,TRAFFIC VIOLATION,20-29,X,0,0
Pune,TRAFFIC VIOLATION,30-39,F,0,1
Pune,TRAFFIC VIOLATION,30-39,M,0,0
Pune,TRAFFIC VIOLATION,30-39,X,0,0
Pune,TRAFFIC VIOLATION,40-49,F,0,1
Pune,TRAFFIC VIOLATION,40-49,M,0,0
Pune,TRAFFIC VIOLATION,40-49,X,0,0
Pune,TRAFFIC VIOLATION,50-59,F,0,1
Pune,TRAFFIC VIOLATION,50-59,M,0,0
Pune,TRAFFIC VIOLATION,50-59,X,0,0
Pune,TRAFFIC VIOLATION,60-69,F,0,1
Pune,TRAFFIC VIOLATION,60-69,M,0,0
Pune,TRAFFIC VIOLATION,60-69,X,0,0
Pune,TRAFFIC VIOLATION,70-79,F,0,1
Pune,TRAFFIC VIOLATION,70-79,M,0,0
Pune,TRAFFIC VIOLATION,70-79,X,0,0
Pune,VANDALISM,10-19,F,1,1
Pune,VANDALISM,10-19,M,0,1
Pune,VANDALISM,10-19,X,0,1
Pune,VANDALISM,20-29,F,1,1
Pune,VANDALISM,20-29,M,0,1
Pune,VANDALISM,20-29,X,0,1
Pune,VANDALISM,30-39,F,1,1
Pune,VANDALISM,30-39,M,0,0
Pune,VANDALISM,30-39,X,0,1
Pune,VANDALISM,40-49,F,1,1
Pune,VANDALISM,40-49,M,0,1
Pune,VANDALISM,40-49,X,0,1
Pune,VANDALISM,50-59,F,1,1
Pune,VANDALISM,50-59,M,1,1
Pune,VANDALISM,50-59,X,0,1
Pune,VANDALISM,60-69,F,1,1
Pune,VANDALISM,60-69,M,1,1
Pune,VANDALISM,60-69,X,1,1
Pune,VANDALISM,70-79,F,1,1
Pune,VANDALISM,70-79,M,0,1
Pune,VANDALISM,70-79,X,0,1
Pune,VEHICLE - STOLEN,10-19,F,1,2
Pune,VEHICLE - STOLEN,10-19,M,1,1
Pune,VEHICLE - STOLEN,10-19,X,1,1
Pune,VEHICLE - STOLEN,20-29,F,1,1
Pune,VEHICLE - STOLEN,20-29,M,0,1
Pune,VEHICLE - STOLEN,20-29,X,0,1
Pune,VEHICLE - STOLEN,30-39,F,1,1
Pune,VEHICLE - STOLEN,30-39,M,0,1
Pune,VEHICLE - STOLEN,30-39,X,0,1
Pune,VEHICLE - STOLEN,40-49,F,1,1
Pune,VEHICLE - STOLEN,40-49,M,1,1
Pune,VEHICLE - STOLEN,40-49,X,1,1
Pune,VEHICLE - STOLEN,50-59,F,1,1
Pune,VEHICLE - STOLEN,50-59,M,1,1
Pune,VEHICLE - STOLEN,50-59,X,1,1
Pune,VEHICLE - STOLEN,60-69,F,1,1
Pune,VEHICLE - STOLEN,60-69,M,1,1
Pune,VEHICLE - STOLEN,60-69,X,1,1
Pune,VEHICLE - STOLEN,70-79,F,1,1
Pune,VEHICLE - STOLEN,70-79,M,1,1
Pune,VEHICLE - STOLEN,70-79,X,1,1
Rajkot,ARSON,10-19,F,0,0
Rajkot,ARSON,10-19,M,0,0
Rajkot,ARSON,10-19,X,0,0
Rajkot,ARSON,20-29,F,0,0
Rajkot,ARSON,20-29,M,0,0
Rajkot,ARSON,20-29,X,0,0
Rajkot,ARSON,30-39,F,0,0
Rajkot,ARSON,30-39,M,0,0
Rajkot,ARSON,30-39,X,0,0
Rajkot,ARSON,40-49,F,0,0
Rajkot,ARSON,40-49,M,0,0
Rajkot,ARSON,40-49,X,0,0
Rajkot,ARSON,50-59,F,0,0
Rajkot,ARSON,50-59,M,0,0
Rajkot,ARSON,50-59,X,0,0
Rajkot,ARSON,60-69,F,0,0
Rajkot,ARSON,60-69,M,0,0
Rajkot,ARSON,60-69,X,0,0
Rajkot,ARSON,70-79,F,0,0
Rajkot,ARSON,70-79,M,0,0
Rajkot,ARSON,70-79,X,0,0
Rajkot,ASSAULT,10-19,F,0,1
Rajkot,ASSAULT,10-19,M,0,0
Rajkot,ASSAULT,10-19,X,0,0
Rajkot,ASSAULT,20-29,F,0,1
Rajkot,ASSAULT,20-29,M,0,0
Rajkot,ASSAULT,20-29,X,0,0
Rajkot,ASSAULT,30-39,F,0,1
Rajkot,ASSAULT,30-39,M,1,1
Rajkot,ASSAULT,30-39,X,0,0
Rajkot,ASSAULT,40-49,F,0,1
Rajkot,ASSAULT,40-49,M,0,1
Rajkot,ASSAULT,40-49,X,0,0
Rajkot,ASSAULT,50-59,F,0,0
Rajkot,ASSAULT,50-59,M,0,0
Rajkot,ASSAULT,50-59,X,0,0
Rajkot,ASSAULT,60-69,F,0,1
Rajkot,ASSAULT,60-69,M,0,0
Rajkot,ASSAULT,60-69,X,0,0
Rajkot,ASSAULT,70-79,F,0,1
Rajkot,ASSAULT,70-79,M,0,0
Rajkot,ASSAULT,70-79,X,0,0
Rajkot,BURGLARY,10-19,F,0,0
Rajkot,BURGLARY,10-19,M,0,0
Rajkot,BURGLARY,10-19,X,0,0
Rajkot,BURGLARY,20-29,F,0,0
Rajkot,BURGLARY,20-29,M,0,0
Rajkot,BURGLARY,20-29,X,0,0
Rajkot,BURGLARY,30-39,F,0,0
Rajkot,BURGLARY,30-39,M,0,0
Rajkot,BURGLARY,30-39,X,0,0
Rajkot,BURGLARY,40-49,F,0,0
Rajkot,BURGLARY,40-49,M,0,0
Rajkot,BURGLARY,40-49,X,0,0
Rajkot,BURGLARY,50-59,F,0,0
Rajkot,BURGLARY,50-59,M,0,0
Rajkot,BURGLARY,50-59,X,0,0
Rajkot,BURGLARY,60-69,F,0,0
Rajkot,BURGLARY,60-69,M,0,0
Rajkot,BURGLARY,60-69,X,0,0
Rajkot,BURGLARY,70-79,F,0,0
Rajkot,BURGLARY,70-79,M,0,0
Rajkot,BURGLARY,70-79,X,0,0
Rajkot,COUNTERFEITING,10-19,F,0,0
Rajkot,COUNTERFEITING,10-19,M,0,0
Rajkot,COUNTERFEITING,10-19,X,0,0
Rajkot,COUNTERFEITING,20-29,F,0,0
Rajkot,COUNTERFEITING,20-29,M,0,0
Rajkot,COUNTERFEITING,20-29,X,0,0
Rajkot,COUNTERFEITING,30-39,F,0,0
Rajkot,COUNTERFEITING,30-39,M,0,0
Rajkot,COUNTERFEITING,30-39,X,0,0
Rajkot,COUNTERFEITING,40-49,F,0,0
Rajkot,COUNTERFEITING,40-49,M,0,0
Rajkot,COUNTERFEITING,40-49,X,0,0
Rajkot,COUNTERFEITING,50-59,F,0,0
Rajkot,COUNTERFEITING,50-59,M,0,0
Rajkot,COUNTERFEITING,50-59,X,0,0
Rajkot,COUNTERFEITING,60-69,F,0,0
Rajkot,COUNTERFEITING,60-69,M,0,0
Rajkot,COUNTERFEITING,60-69,X,0,0
Rajkot,COUNTERFEITING,70-79,F,0,0
Rajkot,COUNTERFEITING,70-79,M,0,0
Rajkot,COUNTERFEITING,70-79,X,0,0
Rajkot,CYBERCRIME,10-19,F,0,0
Rajkot,CYBERCRIME,10-19,M,0,0
Rajkot,CYBERCRIME,10-19,X,0,0
Rajkot,CYBERCRIME,20-29,F,0,0
Rajkot,CYBERCRIME,20-29,M,0,0
Rajkot,CYBERCRIME,20-29,X,0,0
Rajkot,CYBERCRIME,30-39,F,0,0
Rajkot,CYBERCRIME,30-39,M,0,0
Rajkot,CYBERCRIME,30-39,X,0,0
Rajkot,CYBERCRIME,40-49,F,0,1
Rajkot,CYBERCRIME,40-49,M,0,0
Rajkot,CYBERCRIME,40-49,X,0,0
Rajkot,CYBERCRIME,50-59,F,0,0
Rajkot,CYBERCRIME,50-59,M,0,0
Rajkot,CYBERCRIME,50-59,X,0,0
Rajkot,CYBERCRIME,60-69,F,0,0
Rajkot,CYBERCRIME,60-69,M,0,0
Rajkot,CYBERCRIME,60-69,X,0,0
Rajkot,CYBERCRIME,70-79,F,0,0
Rajkot,CYBERCRIME,70-79,M,0,0
Rajkot,CYBERCRIME,70-79,X,0,0
Rajkot,DOMESTIC VIOLENCE,10-19,F,0,0
Rajkot,DOMESTIC VIOLENCE,10-19,M,0,0
Rajkot,DOMESTIC VIOLENCE,10-19,X,0,0
Rajkot,DOMESTIC VIOLENCE,20-29,F,0,0
Rajkot,DOMESTIC VIOLENCE,20-29,M,0,0
Rajkot,DOMESTIC VIOLENCE,20-29,X,0,0
Rajkot,DOMESTIC VIOLENCE,30-39,F,0,0
Rajkot,DOMESTIC VIOLENCE,30-39,M,0,0
Rajkot,DOMESTIC VIOLENCE,30-39,X,0,0
Rajkot,DOMESTIC VIOLENCE,40-49,F,0,0
Rajkot,DOMESTIC VIOLENCE,40-49,M,0,0
Rajkot,DOMESTIC VIOLENCE,40-49,X,0,0
Rajkot,DOMESTIC VIOLENCE,50-59,F,0,0
Rajkot,DOMESTIC VIOLENCE,50-59,M,0,0
Rajkot,DOMESTIC VIOLENCE,50-59,X,0,0
Rajkot,DOMESTIC VIOLENCE,60-69,F,0,0
Rajkot,DOMESTIC VIOLENCE,60-69,M,0,0
Rajkot,DOMESTIC VIOLENCE,60-69,X,0,0
Rajkot,DOMESTIC VIOLENCE,70-79,F,0,0
Rajkot,DOMESTIC VIOLENCE,70-79,M,0,0
Rajkot,DOMESTIC VIOLENCE,70-79,X,0,0
Rajkot,DRUG OFFENSE,10-19,F,0,1
Rajkot,DRUG OFFENSE,10-19,M,0,0
Rajkot,DRUG OFFENSE,10-19,X,0,0
Rajkot,DRUG OFFENSE,20-29,F,0,1
Rajkot,DRUG OFFENSE,20-29,M,0,0
Rajkot,DRUG OFFENSE,20-29,X,0,0
Rajkot,DRUG OFFENSE,30-39,F,0,1
Rajkot,DRUG OFFENSE,30-39,M,0,1
Rajkot,DRUG OFFENSE,30-39,X,0,0
Rajkot,DRUG OFFENSE,40-49,F,0,1
Rajkot,DRUG OFFENSE,40-49,M,0,1
Rajkot,DRUG OFFENSE,40-49,X,0,0
Rajkot,DRUG OFFENSE,50-59,F,0,0
Rajkot,DRUG OFFENSE,50-59,M,0,0
Rajkot,DRUG OFFENSE,50-59,X,0,0
Rajkot,DRUG OFFENSE,60-69,F,0,1
Rajkot,DRUG OFFENSE,60-69,M,0,0
Rajkot,DRUG OFFENSE,60-69,X,0,0
Rajkot,DRUG OFFENSE,70-79,F,0,1
Rajkot,DRUG OFFENSE,70-79,M,0,0
Rajkot,DRUG OFFENSE,70-79,X,0,0
Rajkot,EXTORTION,10-19,F,0,1
Rajkot,EXTORTION,10-19,M,0,0
Rajkot,EXTORTION,10-19,X,0,0
Rajkot,EXTORTION,20-29,F,0,0
Rajkot,EXTORTION,20-29,M,0,0
Rajkot,EXTORTION,20-29,X,0,0
Rajkot,EXTORTION,30-39,F,0,1
Rajkot,EXTORTION,30-39,M,1,1
Rajkot,EXTORTION,30-39,X,0,0
Rajkot,EXTORTION,40-49,F,0,1
Rajkot,EXTORTION,40-49,M,0,1
Rajkot,EXTORTION,40-49,X,0,0
Rajkot,EXTORTION,50-59,F,0,0
Rajkot,EXTORTION,50-59,M,0,0
Rajkot,EXTORTION,50-59,X,0,0
Rajkot,EXTORTION,60-69,F,0,1
Rajkot,EXTORTION,60-69,M,0,0
Rajkot,EXTORTION,60-69,X,0,0
Rajkot,EXTORTION,70-79,F,0,0
Rajkot,EXTORTION,70-79,M,0,0
Rajkot,EXTORTION,70-79,X,0,0
Rajkot,FIREARM OFFENSE,10-19,F,0,0
Rajkot,FIREARM OFFENSE,10-19,M,0,0
Rajkot,FIREARM OFFENSE,10-19,X,0,0
Rajkot,FIREARM OFFENSE,20-29,F,0,0
Rajkot,FIREARM OFFENSE,20-29,M,0,0
Rajkot,FIREARM OFFENSE,20-29,X,0,0
Rajkot,FIREARM OFFENSE,30-39,F,0,0
Rajkot,FIREARM OFFENSE,30-39,M,0,0
Rajkot,FIREARM OFFENSE,30-39,X,0,0
Rajkot,FIREARM OFFENSE,40-49,F,0,0
Rajkot,FIREARM OFFENSE,40-49,M,0,0
Rajkot,FIREARM OFFENSE,40-49,X,0,0
Rajkot,FIREARM OFFENSE,50-59,F,0,0
Rajkot,FIREARM OFFENSE,50-59,M,0,0
Rajkot,FIREARM OFFENSE,50-59,X,0,0
Rajkot,FIREARM OFFENSE,60-69,F,0,0
Rajkot,FIREARM OFFENSE,60-69,M,0,0
Rajkot,FIREARM OFFENSE,60-69,X,0,0
Rajkot,FIREARM OFFENSE,70-79,F,0,0
Rajkot,FIREARM OFFENSE,70-79,M,0,0
Rajkot,FIREARM OFFENSE,70-79,X,0,0
Rajkot,FRAUD,10-19,F,0,0
Rajkot,FRAUD,10-19,M,0,0
Rajkot,FRAUD,10-19,X,0,0
Rajkot,FRAUD,20-29,F,0,0
Rajkot,FRAUD,20-29,M,0,0
Rajkot,FRAUD,20-29,X,0,0
Rajkot,FRAUD,30-39,F,0,0
Rajkot,FRAUD,30-39,M,0,1
Rajkot,FRAUD,30-39,X,0,0
Rajkot,FRAUD,40-49,F,0,1
Rajkot,FRAUD,40-49,M,0,0
Rajkot,FRAUD,40-49,X,0,0
Rajkot,FRAUD,50-59,F,0,0
Rajkot,FRAUD,50-59,M,0,0
Rajkot,FRAUD,50-59,X,0,0
Rajkot,FRAUD,60-69,F,0,0
Rajkot,FRAUD,60-69,M,0,0
Rajkot,FRAUD,60-69,X,0,0
Rajkot,FRAUD,70-79,F,0,0
Rajkot,FRAUD,70-79,M,0,0
Rajkot,FRAUD,70-79,X,0,0
Rajkot,HOMICIDE,10-19,F,0,0
Rajkot,HOMICIDE,10-19,M,0,0
Rajkot,HOMICIDE,10-19,X,0,0
Rajkot,HOMICIDE,20-29,F,0,0
Rajkot,HOMICIDE,20-29,M,0,0
Rajkot,HOMICIDE,20-29,X,0,0
Rajkot,HOMICIDE,30-39,F,0,0
Rajkot,HOMICIDE,30-39,M,0,0
Rajkot,HOMICIDE,30-39,X,0,0
Rajkot,HOMICIDE,40-49,F,0,0
Rajkot,HOMICIDE,40-49,M,0,0
Rajkot,HOMICIDE,40-49,X,0,0
Rajkot,HOMICIDE,50-59,F,0,0
Rajkot,HOMICIDE,50-59,M,0,0
Rajkot,HOMICIDE,50-59,X,0,0
Rajkot,HOMICIDE,60-69,F,0,0
Rajkot,HOMICIDE,60-69,M,0,0
Rajkot,HOMICIDE,60-69,X,0,0
Rajkot,HOMICIDE,70-79,F,0,0
Rajkot,HOMICIDE,70-79,M,0,0
Rajkot,HOMICIDE,70-79,X,0,0
Rajkot,IDENTITY THEFT,10-19,F,0,0
Rajkot,IDENTITY THEFT,10-19,M,0,0
Rajkot,IDENTITY THEFT,10-19,X,0,0
Rajkot,IDENTITY THEFT,20-29,F,0,0
Rajkot,IDENTITY THEFT,20-29,M,0,0
Rajkot,IDENTITY THEFT,20-29,X,0,0
Rajkot,IDENTITY THEFT,30-39,F,0,0
Rajkot,IDENTITY THEFT,30-39,M,0,0
Rajkot,IDENTITY THEFT,30-39,X,0,0
Rajkot,IDENTITY THEFT,40-49,F,0,0
Rajkot,IDENTITY THEFT,40-49,M,0,0
Rajkot,IDENTITY THEFT,40-49,X,0,0
Rajkot,IDENTITY THEFT,50-59,F,0,0
Rajkot,IDENTITY THEFT,50-59,M,0,0
Rajkot,IDENTITY THEFT,50-59,X,0,0
Rajkot,IDENTITY THEFT,60-69,F,0,0
Rajkot,IDENTITY THEFT,60-69,M,0,0
Rajkot,IDENTITY THEFT,60-69,X,0,0
Rajkot,IDENTITY THEFT,70-79,F,0,0
Rajkot,IDENTITY THEFT,70-79,M,0,0
Rajkot,IDENTITY THEFT,70-79,X,0,0
Rajkot,ILLEGAL POSSESSION,10-19,F,0,0
Rajkot,ILLEGAL POSSESSION,10-19,M,0,0
Rajkot,ILLEGAL POSSESSION,10-19,X,0,0
Rajkot,ILLEGAL POSSESSION,20-29,F,0,0
Rajkot,ILLEGAL POSSESSION,20-29,M,0,0
Rajkot,ILLEGAL POSSESSION,20-29,X,0,0
Rajkot,ILLEGAL POSSESSION,30-39,F,0,0
Rajkot,ILLEGAL POSSESSION,30-39,M,0,1
Rajkot,ILLEGAL POSSESSION,30-39,X,0,0
Rajkot,ILLEGAL POSSESSION,40-49,F,0,1
Rajkot,ILLEGAL POSSESSION,40-49,M,0,0
Rajkot,ILLEGAL POSSESSION,40-49,X,0,0
Rajkot,ILLEGAL POSSESSION,50-59,F,0,0
Rajkot,ILLEGAL POSSESSION,50-59,M,0,0
Rajkot,ILLEGAL POSSESSION,50-59,X,0,0
Rajkot,ILLEGAL POSSESSION,60-69,F,0,0
Rajkot,ILLEGAL POSSESSION,60-69,M,0,0
Rajkot,ILLEGAL POSSESSION,60-69,X,0,0
Rajkot,ILLEGAL POSSESSION,70-79,F,0,0
Rajkot,ILLEGAL POSSESSION,70-79,M,0,0
Rajkot,ILLEGAL POSSESSION,70-79,X,0,0
Rajkot,KIDNAPPING,10-19,F,0,1
Rajkot,KIDNAPPING,10-19,M,0,0
Rajkot,KIDNAPPING,10-19,X,0,0
Rajkot,KIDNAPPING,20-29,F,0,0
Rajkot,KIDNAPPING,20-29,M,0,0
Rajkot,KIDNAPPING,20-29,X,0,0
Rajkot,KIDNAPPING,30-39,F,0,1
Rajkot,KIDNAPPING,30-39,M,0,1
Rajkot,KIDNAPPING,30-39,X,0,0
Rajkot,KIDNAPPING,40-49,F,0,1
Rajkot,KIDNAPPING,40-49,M,0,0
Rajkot,KIDNAPPING,40-49,X,0,0
Rajkot,KIDNAPPING,50-59,F,0,0
Rajkot,KIDNAPPING,50-59,M,0,0
Rajkot,KIDNAPPING,50-59,X,0,0
Rajkot,KIDNAPPING,60-69,F,0,0
Rajkot,KIDNAPPING,60-69,M,0,0
Rajkot,KIDNAPPING,60-69,X,0,0
Rajkot,KIDNAPPING,70-79,F,0,0
Rajkot,KIDNAPPING,70-79,M,0,0
Rajkot,KIDNAPPING,70-79,X,0,0
Rajkot,PUBLIC INTOXICATION,10-19,F,0,0
Rajkot,PUBLIC INTOXICATION,10-19,M,0,0
Rajkot,PUBLIC INTOXICATION,10-19,X,0,0
Rajkot,PUBLIC INTOXICATION,20-29,F,0,0
Rajkot,PUBLIC INTOXICATION,20-29,M,0,0
Rajkot,PUBLIC INTOXICATION,20-29,X,0,0
Rajkot,PUBLIC INTOXICATION,30-39,F,0,0
Rajkot,PUBLIC INTOXICATION,30-39,M,0,0
Rajkot,PUBLIC INTOXICATION,30-39,X,0,0
Rajkot,PUBLIC INTOXICATION,40-49,F,0,0
Rajkot,PUBLIC INTOXICATION,40-49,M,0,0
Rajkot,PUBLIC INTOXICATION,40-49,X,0,0
Rajkot,PUBLIC INTOXICATION,50-59,F,0,0
Rajkot,PUBLIC INTOXICATION,50-59,M,0,0
Rajkot,PUBLIC INTOXICATION,50-59,X,0,0
Rajkot,PUBLIC INTOXICATION,60-69,F,0,0
Rajkot,PUBLIC INTOXICATION,60-69,M,0,0
Rajkot,PUBLIC INTOXICATION,60-69,X,0,0
Rajkot,PUBLIC INTOXICATION,70-79,F,0,0
Rajkot,PUBLIC INTOXICATION,70-79,M,0,0
Rajkot,PUBLIC INTOXICATION,70-79,X,0,0
Rajkot,ROBBERY,10-19,F,0,1
Rajkot,ROBBERY,10-19,M,0,0
Rajkot,ROBBERY,10-19,X,0,0
Rajkot,ROBBERY,20-29,F,0,0
Rajkot,ROBBERY,20-29,M,0,0
Rajkot,ROBBERY,20-29,X,0,0
Rajkot,ROBBERY,30-39,F,0,1
Rajkot,ROBBERY,30-39,M,0,1
Rajkot,ROBBERY,30-39,X,0,0
Rajkot,ROBBERY,40-49,F,0,1
Rajkot,ROBBERY,40-49,M,0,0
Rajkot,ROBBERY,40-49,X,0,0
Rajkot,ROBBERY,50-59,F,0,0
Rajkot,ROBBERY,50-59,M,0,0
Rajkot,ROBBERY,50-59,X,0,0
Rajkot,ROBBERY,60-69,F,0,0
Rajkot,ROBBERY,60-69,M,0,0
Rajkot,ROBBERY,60-69,X,0,0
Rajkot,ROBBERY,70-79,F,0,0
Rajkot,ROBBERY,70-79,M,0,0
Rajkot,ROBBERY,70-79,X,0,0
Rajkot,SEXUAL ASSAULT,10-19,F,0,0
Rajkot,SEXUAL ASSAULT,10-19,M,0,0
Rajkot,SEXUAL ASSAULT,10-19,X,0,0
Rajkot,SEXUAL ASSAULT,20-29,F,0,0
Rajkot,SEXUAL ASSAULT,20-29,M,0,0
Rajkot,SEXUAL ASSAULT,20-29,X,0,0
Rajkot,SEXUAL ASSAULT,30-39,F,0,0
Rajkot,SEXUAL ASSAULT,30-39,M,0,0
Rajkot,SEXUAL ASSAULT,30-39,X,0,0
Rajkot,SEXUAL ASSAULT,40-49,F,0,0
Rajkot,SEXUAL ASSAULT,40-49,M,0,0
Rajkot,SEXUAL ASSAULT,40-49,X,0,0
Rajkot,SEXUAL ASSAULT,50-59,F,0,0
Rajkot,SEXUAL ASSAULT,50-59,M,0,0
Rajkot,SEXUAL ASSAULT,50-59,X,0,0
Rajkot,SEXUAL ASSAULT,60-69,F,0,0
Rajkot,SEXUAL ASSAULT,60-69,M,0,0
Rajkot,SEXUAL ASSAULT,60-69,X,0,0
Rajkot,SEXUAL ASSAULT,70-79,F,0,0
Rajkot,SEXUAL ASSAULT,70-79,M,0,0
Rajkot,SEXUAL ASSAULT,70-79,X,0,0
Rajkot,SHOPLIFTING,10-19,F,0,0
Rajkot,SHOPLIFTING,10-19,M,0,0
Rajkot,SHOPLIFTING,10-19,X,0,0
Rajkot,SHOPLIFTING,20-29,F,0,0
Rajkot,SHOPLIFTING,20-29,M,0,0
Rajkot,SHOPLIFTING,20-29,X,0,0
Rajkot,SHOPLIFTING,30-39,F,0,0
Rajkot,SHOPLIFTING,30-39,M,0,0
Rajkot,SHOPLIFTING,30-39,X,0,0
Rajkot,SHOPLIFTING,40-49,F,0,0
Rajkot,SHOPLIFTING,40-49,M,0,0
Rajkot,SHOPLIFTING,40-49,X,0,0
Rajkot,SHOPLIFTING,50-59,F,0,0
Rajkot,SHOPLIFTING,50-59,M,0,0
Rajkot,SHOPLIFTING,50-59,X,0,0
Rajkot,SHOPLIFTING,60-69,F,0,0
Rajkot,SHOPLIFTING,60-69,M,0,0
Rajkot,SHOPLIFTING,60-69,X,0,0
Rajkot,SHOPLIFTING,70-79,F,0,0
Rajkot,SHOPLIFTING,70-79,M,0,0
Rajkot,SHOPLIFTING,70-79,X,0,0
Rajkot,TRAFFIC VIOLATION,10-19,F,0,0
Rajkot,TRAFFIC VIOLATION,10-19,M,0,0
Rajkot,TRAFFIC VIOLATION,10-19,X,0,0
Rajkot,TRAFFIC VIOLATION,20-29,F,0,0
Rajkot,TRAFFIC VIOLATION,20-29,M,0,0
Rajkot,TRAFFIC VIOLATION,20-29,X,0,0
Rajkot,TRAFFIC VIOLATION,30-39,F,0,0
Rajkot,TRAFFIC VIOLATION,30-39,M,0,0
Rajkot,TRAFFIC VIOLATION,30-39,X,0,0
Rajkot,TRAFFIC VIOLATION,40-49,F,0,0
Rajkot,TRAFFIC VIOLATION,40-49,M,0,0
Rajkot,TRAFFIC VIOLATION,40-49,X,0,0
Rajkot,TRAFFIC VIOLATION,50-59,F,0,0
Rajkot,TRAFFIC VIOLATION,50-59,M,0,0
Rajkot,TRAFFIC VIOLATION,50-59,X,0,0
Rajkot,TRAFFIC VIOLATION,60-69,F,0,0
Rajkot,TRAFFIC VIOLATION,60-69,M,0,0
Rajkot,TRAFFIC VIOLATION,60-69,X,0,0
Rajkot,TRAFFIC VIOLATION,70-79,F,0,0
